title,description,url,folder,tags,created,cover,highlights
AI Expert Roadmap,Roadmap,https://i.am.ai/roadmap/#note,Roadmap,Roadmap,2022-08-28T20:35:57.470Z,https://i.am.ai/img/banner/i-am-ai-banner-roadmap.png,
Roadmap for learning HTML and CSS | by ZeoLearn | Medium,HTML CSS,https://medium.com/@zeolearn/roadmap-for-learning-html-and-css-ce6be69095b1,Roadmap,"Programming, Roadmap",2022-07-30T05:02:23.528Z,https://miro.medium.com/max/700/1*E2r0ZTZ29V3kytWO0DzwoQ.png,
"The 2022 Web Developer Roadmap. Learn to become a Frontend, Backend… | by Trey Huffine | Level Up Coding",Roadmap,https://levelup.gitconnected.com/the-2020-web-developer-roadmap-76503ddfb327,Roadmap,Roadmap,2022-07-03T14:34:54.194Z,https://miro.medium.com/max/1200/1*k23fd80hEb9cvmBJllx1Mw.png,
The Complete Roadmap for Becoming a Backend Developer: Step-By-Step Instructions - DEV Community,Roadmap,https://dev.to/creativetim_official/the-complete-roadmap-for-becoming-a-backend-developer-step-by-step-instructions-d4j,Roadmap,Roadmap,2022-07-03T14:26:41.845Z,"https://res.cloudinary.com/practicaldev/image/fetch/s--eLKRoSGt--/c_imagga_scale,f_auto,fl_progressive,h_500,q_auto,w_1000/https://dev-to-uploads.s3.amazonaws.com/uploads/articles/7w0n5dgtl531x4s9v32e.jpg",
Learning JavaScript Road-Map. Prerequisites | by Vlad Ungureanu | CodeX | Medium,Roadmap,https://medium.com/codex/learning-javascript-road-map-1d97d20aef5d,Roadmap,"Roadmap, Programming, Cheat Sheets",2022-05-22T12:57:18.933Z,https://miro.medium.com/max/1200/1*oMP_6AgoIU4I056WBE_93g.png,
DevOps Roadmap: Learn to become a DevOps Engineer or SRE,Roadmap,https://roadmap.sh/devops,Roadmap,Devops,2022-02-27T08:01:07.109Z,https://roadmap.sh/brand-square.png,
Backend Developer Roadmap: Learn to become a modern backend developer,Roadmap,https://roadmap.sh/backend,Roadmap,BackEnd,2022-02-27T07:55:42.915Z,https://roadmap.sh/brand-square.png,
Frontend Developer Roadmap: Learn to become a modern frontend developer,Roadmap,https://roadmap.sh/frontend,Roadmap,Front end,2022-02-27T07:47:50.444Z,https://roadmap.sh/brand-square.png,
Introduction - Rust By Example,Rust,https://doc.rust-lang.org/rust-by-example/,Rust,Rust,2022-11-07T14:38:11.070Z,,
Rust Foundation - Rust Foundation,Rust,https://foundation.rust-lang.org/,Rust,Rust,2022-11-07T14:34:53.091Z,https://foundation.rust-lang.org/img/thumbnail.png,
Online Courses (MOOCs) from The Scala Center | Scala Documentation,Scala,https://docs.scala-lang.org/online-courses.html,Scala,Scala,2022-12-06T04:56:01.706Z,https://docs.scala-lang.org/resources/img/scala-spiral-3d-2-toned-down.png,
Introduction | Scala 3 — Book | Scala Documentation,Scala,https://docs.scala-lang.org/scala3/book/introduction.html,Scala,Scala,2022-12-06T05:39:49.191Z,https://docs.scala-lang.org/resources/img/scala-spiral-3d-2-toned-down.png,
sbt - The interactive build tool,"The interactive build tool

Define your tasks in Scala.",https://www.scala-sbt.org/index.html,Scala,"Scale, SBT",2022-11-04T07:39:03.271Z,,
sbt - The interactive build tool,Scala,https://www.scala-sbt.org/,Scala,scala,2022-07-20T08:17:53.339Z,,
"One Hot Encoding in Scikit-Learn | Machine Learning, Deep Learning, and Computer Vision",Machine Learning,http://www.ritchieng.com/machinelearning-one-hot-encoding/,Scikit Learn,Documentation,2022-04-09T13:12:09.191Z,,
SciPy documentation — SciPy v1.8.0 Manual,Scipy,https://docs.scipy.org/doc/scipy/index.html,Scipy,"python, Programming, Python packages, libraries",2022-02-24T08:36:54.462Z,,
GitLab Security Dashboards and Security Center | GitLab,GitSecLabs,https://docs.gitlab.com/ee/user/application_security/security_dashboard/,Security,"DevSecOps, SASD",2023-02-28T03:36:02.622Z,,
Static Application Security Testing (SAST) - SecIQ Technologies,SAST,https://www.seciq.in/static-application-security-testing/,Security,"Security, SAST",2023-02-28T02:06:46.743Z,https://www.seciq.in/wp-content/uploads/2020/07/SAST-1.jpg,
What is Security Information and Event Management (SIEM)? | IBM,SEIM,https://www.ibm.com/in-en/topics/siem,Security,SEIM,2023-02-05T05:57:15.713Z,,
What is the Internet of Things (IoT)? | Cloudflare,Ddos,https://www.cloudflare.com/learning/ddos/glossary/internet-of-things-iot/,Security,"Ddos, IOT",2023-01-09T09:55:53.982Z,,
What is SASE? | Secure access service edge | Cloudflare,SASE,https://www.cloudflare.com/learning/access-management/what-is-sase/,Security,Cloud,2022-12-07T10:38:42.677Z,,
What is a CISO? Responsibilities and requirements for this vital role | CSO Online,Security,https://www.csoonline.com/article/3332026/what-is-a-ciso-responsibilities-and-requirements-for-this-vital-leadership-role.html,Security,Security,2022-12-07T10:07:13.283Z,"https://images.idgesg.net/images/article/2018/09/intro_woman-leadership_leader_executive_cityscape_vision-100771699-large.jpg?auto=webp&quality=85,70",
The Ultimate Guide to Proxy vs. VPN: Which One Is Better?,VPN,https://research.aimultiple.com/proxy-vs-vpn/,Security,Security,2022-11-16T13:05:03.742Z,https://research.aimultiple.com/wp-content/uploads/2022/09/proxy-vs-vpn-.png,
Singularity XDR Pricing & Reviews -(October 2022) | Techjockey.com,Security,https://www.techjockey.com/detail/singularity-xdr,Security,Security,2022-10-27T11:06:48.263Z,https://www.techjockey.com/assets/images/techjockey-image.png,
How-tos | Curity,Security,https://curity.io/resources/how-tos/,Security,Security,2022-08-07T12:13:39.072Z,https://curity.io/images/resources/howtos-intro-og.png,
What is application delivery controller (ADC)? - Definition from Wh...,This definition explains how an application delivery controller works and how it manages client connections between the web and applications.,https://www.techtarget.com/searchnetworking/definition/Application-delivery-controller,Security,Security,2022-10-07T08:15:40.895Z,https://cdn.ttgtmedia.com/ITKE/images/logos/TTlogo-379x201.png,
The Difference Between Proxy and Reverse Proxy,Proxy vs Reverse proxy,"https://www.strongdm.com/blog/difference-between-proxy-and-reverse-proxy#:~:text=For%20instance%2C%20a%20business%20may,%2C%20users%2C%20and%20application%20servers.",Security,"Security, Architecture",2022-10-07T08:05:24.009Z,https://discover.strongdm.com/hubfs/proxy-reverse-proxy.png#keepProtocol,
F5 | Multi-Cloud Security and Application Delivery,Security,https://www.f5.com/,Security,Security,2022-10-07T07:41:54.543Z,https://www.f5.com/content/dam/f5-com/global-assets/default-ogimage.png,
Web Automation With Selenium And Python - Yasoob Khalid,Selenium,https://yasoob.me/posts/web-automation-with-selenium/,Selenium,"Software Testing, Functional Testing",2022-06-26T07:40:25.946Z,https://yasoob.me/images/booking-bot/hero.png,
Secure Your Apps and APIs | Curity,Security,https://curity.io/product/,Server,server,2022-08-07T12:18:16.743Z,https://curity.io/images/curity-og.png,
Everything about Load Balancer with Cheat Sheet | by Love Sharma | Dev Genius,Load balancing,https://blog.devgenius.io/everything-about-load-balancer-with-cheat-sheet-64b351f0f7b3,Server,server,2022-06-21T16:05:37.642Z,https://miro.medium.com/max/1200/1*1Ky7mBUNRBCetxhhxK2Fgw.png,
Atomikos - FREE DOWNLOAD | Facebook,"JEE without application server? Fire the appserver, keep the transactions!",https://fb.watch/aNZbKOHvuR/,Server,Application server,2022-01-27T06:28:20.790Z,https://scontent-lhr8-1.xx.fbcdn.net/v/t15.5256-10/238850868_838608270152223_4887926165228173998_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=776239&_nc_ohc=UTWr7dws1D4AX-9x4P1&_nc_ht=scontent-lhr8-1.xx&oh=00_AT9p3alwaiBkkhAXood9K7ZbR2rs_ziCfSSl_rfQstN0oA&oe=61F80340,
TheServerSide.com: your Java Community discussing server side development,"Java developers discussing Java J2EE, java software, Java programming and other trends in server side development",https://www.theserverside.com/,Server,"Developer, Application server, Blog, Concepts, Programming, Resources, Training Resources, Tutorial",2022-02-11T18:03:36.232Z,,
Serverless Architectures,Serverless,https://martinfowler.com/articles/serverless.html,Serverless,"server, Serverless, FaaS, Event",2022-08-30T14:00:27.896Z,https://martinfowler.com/articles/serverless/sps.png,
iSixSigma: Six Sigma Resources for Six Sigma Quality,Six Sigma,https://www.isixsigma.com/,Six Sigma,Six Sigma,2022-12-12T07:03:11.834Z,https://www.isixsigma.com/wp-content/uploads/2020/04/iSixSigma-Icon-512x512-1.jpg,
"Lean Manufacturing and Six Sigma Definitions – Glossary terms, history, people and definitions about Lean and Six Sigma","Lean Manufacturing and Six Sigma Definitions – Glossary terms, history, people and definitions about Lean and Six Sigma",https://www.leansixsigmadefinition.com/,Six Sigma,"Quality, Lean",2022-02-24T19:36:17.534Z,https://www.leansixsigmadefinition.com/wp-content/uploads/2019/10/lss_history_banner.jpg,
Amazon SQS short and long polling - Amazon Simple Queue Service,AWS,https://docs.aws.amazon.com/AWSSimpleQueueService/latest/SQSDeveloperGuide/sqs-short-and-long-polling.html,Software Architecture,Architecture,2023-02-16T07:25:35.025Z,https://a0.awsstatic.com/libra-css/images/logos/aws_logo_smile_179x109.png,
Concepts – Handbook of Software Architecture,Architecture,https://handbookofsoftwarearchitecture.com/concepts/,Software Architecture,Architecture,2023-02-18T04:42:41.613Z,,
What is Three-Tier Architecture - India | IBM,Architectural patterns,https://www.ibm.com/in-en/cloud/learn/three-tier-architecture,Software Architecture,Architecture,2023-02-25T09:24:40.787Z,,
Event Driven Architecture,EDA,https://solace.com/resources/white-papers-web/wp-download-architects-guide-implementing-event-driven-architecture,Software Architecture,"Architecture, Event Driven Architecture",2023-02-27T14:48:11.779Z,https://content.cdntwrk.com/files/aHViPTEwMjUwMiZjbWQ9aXRlbWVkaXRvcmltYWdlJmZpbGVuYW1lPWl0ZW1lZGl0b3JpbWFnZV81ZmMxMThjZThhNmFkLnBuZyZ2ZXJzaW9uPTAwMDAmc2lnPWFhOTM0MzE2MTU3MzgwNTU4ZmE3YWUxN2Q2MzA3ZDVj,
Blackboard Pattern : A Way to Brainstorm In Software,Architecture pattern,https://develpreneur.com/blackboard-pattern-a-way-to-brainstorm-in-software/,Software Architecture,Architecture,2023-02-25T10:27:17.834Z,https://develpreneur.com/wp-content/uploads/2018/03/podcast-e1521309198643.png,
Decorator,Design Patterns,https://refactoring.guru/design-patterns/decorator,Software Architecture,"Architecture, Design Patterns",2023-02-19T13:59:46.167Z,https://refactoring.guru/images/refactoring/social/facebook-share-preview.png?id=dbf9e98269595be86eb668f365be6868,
Google - Google Tech Stack,Stackshare,https://stackshare.io/google/google,Software Developers,Developer,2022-06-06T14:51:16.818Z,https://img.stackshare.io/stack/397/f80e36ce53c3f547cdbabdca3807fdd7b42d9b8d.jpg,
11 Essential Skills Software Developers should Learn in 2022,"List of essentials skills, tools, technologies, and programming languages every programmer and software developer should learn in 2022, with links to resources to learn those skills.",https://dev.to/javinpaul/11-essential-skills-software-developers-should-learn-in-2020-1bio?s=09,Software Developers,Skills,2022-02-22T16:25:31.846Z,"https://res.cloudinary.com/practicaldev/image/fetch/s--EJtL3Uos--/c_imagga_scale,f_auto,fl_progressive,h_500,q_auto,w_1000/https://thepracticaldev.s3.amazonaws.com/i/lqoqivu2ue9s36lyxolt.png",
Spring Tutorial for Beginners | Spring framework tutorial,Spring framework,https://java2blog.com/introduction-to-spring-framework/,"Spring, Spring Boot","Spring Boot, Spring",2022-05-02T15:42:16.319Z,https://java2blog.com/wp-content/uploads/2021/09/springFramework2.jpg,
Spring Boot Annotations Everyone Should Know [2022] | upGrad blog,Spring boot,https://www.upgrad.com/blog/spring-boot-annotations/,"Spring, Spring Boot","Java, Spring, Spring Boot",2022-05-02T05:35:31.955Z,https://www.upgrad.com/blog/wp-content/uploads/2020/09/1000.png,
Spring Initializr | Java Development Journal,Spring,https://www.javadevjournal.com/spring-boot/spring-initializr/,"Spring, Spring Boot",Java,2022-05-01T18:02:15.231Z,https://prod-acb5.kxcdn.com/wp-content/uploads/2017/06/banner-spring-tutorials.jpg,
Dashboard coding nomads,Coding Nomads,https://platform.codingnomads.co/learn/my/,"Spring, Spring Boot",Java,2022-05-01T15:50:17.678Z,,
Understanding the core of Spring framework,Spring,https://www.codejava.net/frameworks/spring/understanding-the-core-of-spring-framework,"Spring, Spring Boot","Spring, Spring Boot",2022-05-01T09:29:05.708Z,,
About Baeldung | Baeldung,Java Ecosystem,https://www.baeldung.com/about,"Spring, Spring Boot","Spring, Spring Boot",2022-04-29T17:21:43.666Z,,
SQL online courses | LearnSQL.com,SQL,https://learnsql.com/,SQL,SQL,2022-11-22T18:52:09.980Z,https://learnsql.com/files/og_image/default,
MySQL :: MySQL 8.0 Reference Manual :: 13.2.13 UPDATE Statement,MySQL,https://dev.mysql.com/doc/refman/8.0/en/update.html,SQL,"MySQL, Database",2022-03-09T17:37:49.058Z,,
Tutorials - Statology,Statistics,https://www.statology.org/tutorials/,Statistics,"References, Statistics",2023-01-03T17:13:18.444Z,,
Statalogy,Statistics,https://www.statology.org/create-column-based-on-condition-pandas/,Statistics,"Machine Learning, Deep Learning, Statistics",2022-09-14T02:22:27.775Z,,
5 Real Heat Map Examples From Leading Industries [2022] | VWO,Heatmaps,https://vwo.com/blog/heatmap-examples/,Statistics,"Machine Learning, Statistics, Heat Map",2022-05-09T16:32:56.208Z,https://static.wingify.com/gcp/uploads/sites/3/2020/01/OG-image_5-Real-Heat-Map-Examples-From-The-Leading-Industries.png,
Easing Functions Cheat Sheet,Easing fn,https://easings.net/,Statistics,Statistics,2022-04-12T11:30:48.350Z,https://easings.net/192.c6b79276.png,
Correlation,Corelation,"https://www.kellogg.northwestern.edu/faculty/weber/emp/_session_3/correlation.htm#:~:text=The%20correlation%20of%20X%20and,between%20%2B1%20and%20%2D1.",Statistics,Statistics,2022-03-16T06:17:58.985Z,,
The t-Test | Introduction to Statistics | JMP,"A t-test is a tool for evaluating the means of one or two populations using hypothesis testing. Learn about types of t-tests, t-test assumptions and how to perform a t-test.",https://www.jmp.com/en_in/statistics-knowledge-portal/t-test.html,Statistics,Statistics,2022-02-09T01:09:49.853Z,https://www.jmp.com/en_in/_jcr_content/socialShareImage.img.344c1769dd07436b88082f69480a9a50.png,
ANOVA Articles - Statistics By Jim,Analysis of variance (ANOVA) is a statistical hypothesis test that assesses the differences between group means and determines whether they are different.,https://statisticsbyjim.com/anova/,Statistics,ANOVA,2022-02-09T01:05:25.547Z,,
T-Test Definition,"A t-test is a type of inferential statistic used to determine if there is a significant difference between the means of two groups, which may be related in certain features.",https://www.investopedia.com/terms/t/t-test.asp,Statistics,"Statistics, Hypothesis Testing, ANOVA",2022-02-09T00:29:28.759Z,"https://www.investopedia.com/thmb/S3DNxCmfopPeFyw-uOd6eko-Itg=/205x136/filters:fill(auto,1)/investing14-5bfc2b8f46e0fb00265beb22.jpg",
Null Hypothesis Definition: Testing and Examples,A null hypothesis is a type of statistical hypothesis that proposes that no statistical significance exists in a set of given observations.,https://www.investopedia.com/terms/n/null_hypothesis.asp,Statistics,"Hypothesis Testing, Statistics",2022-02-08T20:00:38.039Z,"https://www.investopedia.com/thmb/RbmPP6PiKTV-keL0lZsxoM-29ME=/2121x1414/filters:fill(auto,1)/wood-alphabet-in-word-null-on-artificial-green-grass-background-1053945878-21b31f6f73e1499589a846984e32a97f.jpg",
Analysis of Variance (ANOVA) - StatsDirect,ANOVA,https://www.statsdirect.com/help/Default.htm#analysis_of_variance/anova.htm?TocPath=Analysis%2520of%2520variance%257C_____0,Statistics,ANOVA,2022-02-08T14:09:55.355Z,,
Hypothesis Testing - Statistics How To,"What is a Hypothesis Testing? Explained in simple terms with step by step examples. Hundreds of articles, videos and definitions. Statistics made easy!",https://www.statisticshowto.com/probability-and-statistics/hypothesis-testing/,Statistics,Hypothesis Testing,2022-02-08T14:05:56.902Z,https://www.statisticshowto.com/wp-content/uploads/2009/10/NULL-HYPOTHESIS-test-value-with-a-proportion.bmp,
Occam's razor - Wikipedia,Occam Razor - Statistics concept,https://en.wikipedia.org/wiki/Occam%27s_razor,Statistics,"Statistics, Occam",2022-02-08T12:54:07.009Z,https://upload.wikimedia.org/wikipedia/commons/a/ab/William_of_Ockham_-_Logica_1341.jpg,
Stable Diffusion Online,Stable Diffusion,https://stablediffusionweb.com/,Strategy,AI,2023-01-07T14:34:23.611Z,,
Business Strategy Tools and Techniques from MindTools.com,Understand what strategy actually is and learn about more than 75 core strategy tools used by business leaders.,https://www.mindtools.com/pages/main/newMN_STR.htm,Strategy,Business Tools and techniques,2022-01-17T17:14:01.884Z,https://www.mindtools.com/media/Resized-Images/Articles/22_IS_1998875_jimd_stock_1x1.jpg,
"McKinsey 7S Model - Overview, Structure and Application, Example",The McKinsey 7S Model refers to a tool that analyzes a company’s “organizational design.” The goal of the model is to depict how effectiveness can be,https://corporatefinanceinstitute.com/resources/knowledge/strategy/mckinsey-7s-model/,Strategy,"Strategy, 7s",2022-01-17T16:42:59.638Z,https://cdn.corporatefinanceinstitute.com/assets/mckinsey-7s-model.png,
Blog Signup Thank You | Veracode,Security,https://info.veracode.com/blog-sign-up-successful.html?aliId=eyJpIjoiak5IWTBDXC82Q1ZGRkZwMW8iLCJ0IjoiMm1wVjdsaDFRVWdVZm5ONURyVmxYQT09In0%253D,Technology Portal,"Blog, References",2022-12-06T03:44:44.901Z,,
Techopedia: Educating IT Professionals To Make Smarter Decisions,Techopedia,https://www.techopedia.com/,Technology Portal,AI,2022-11-15T18:23:31.165Z,,
"App Dev & Testing, DevOps, Enterprise IT, and Security: Experts share practical knowledge | TechBeacon",Technology,https://techbeacon.com/home,Technology Portal,,2022-11-04T06:20:53.041Z,https://techbeacon.com/sites/default/files/social_share-8-landscape.png?itok=cq-H1Kyy,
Top 10 performance engineering techniques that work,Techbeacon,https://content.microfocus.com/performance-engineering-tb/performance-engineering-techniques,Technology Portal,Technology,2022-11-04T06:28:56.541Z,https://techbeacon.com/sites/default/files/styles/social/public/field/image/10-performance-tips.jpg?itok=pmi88GKr,
What the evolution of API management means for DevOps | TechBeacon,Tech Beacon,https://techbeacon.com/app-dev-testing/what-evolution-api-management-means-devops,Technology Portal,"Blog, DevSecOps, Devops",2022-11-04T06:29:14.594Z,https://techbeacon.com/sites/default/files/styles/social/public/field/image/hakon-grimstad-htexwsf9ja4-unsplash.jpg?itok=ZATdwU99,
What does the future of the internet look like? | TechGig,Technology,https://content.techgig.com/technology/what-does-the-future-of-the-internet-look-like/articleshow/93654566.cms,Technology Portal,"Training Resources, Resources",2022-08-22T08:13:06.905Z,https://content.techgig.com/photo/93654566/what-does-the-future-of-the-internet-look-like.jpg?1722076,
informationweek.com Alternatives & Competitors - Sites Like informationweek.com | Similarweb,Similar Websites,https://www.similarweb.com/website/informationweek.com/competitors/,Technology Portal,"Resources, References",2022-06-15T04:08:16.647Z,,
"InfoQ: Software Development News, Trends & Best Practices",Software Development,https://www.infoq.com/,Technology Portal,Resources,2022-05-06T06:51:04.305Z,https://cdn.infoq.com/statics_s1_20220427053950/styles/static/images/logo/logo-big.jpg,
"JournalDev - Java, Java EE, Android, Python, Web Development Tutorials",Tutorial,https://www.journaldev.com/,Technology Portal,References,2022-04-30T16:12:41.072Z,,
TechGig: Largest Tech Community | Tech News & Hackathons,Tech News,https://www.techgig.com/,Technology Portal,"References, Resources, Training Resources",2022-04-05T11:51:01.819Z,,
TechTarget - Global Network of Information Technology Websites and Contributors,"News, blogs",https://www.techtarget.com/network,Technology Portal,"References, Resources, ServerSide, Training Resources",2022-02-12T06:52:51.842Z,,
The Essentials of GitOps - DZone Refcardz,Dzone,https://dzone.com/refcardz/the-essentials-of-gitops#section-1,Testing & Automation,"YAML, Tutorial, IT",2022-11-26T15:32:07.369Z,https://dz2cdn3.dzone.com/storage/rc-covers/14796518-dzone-refcard-339-gitops-essentials-2020-featured.jpg,
5 BDD Testing Frameworks to Consider | Perfecto by Perforce,Behavior driven development,https://www.perfecto.io/blog/bdd-testing-frameworks,Testing & Automation,Test Automation,2022-10-05T16:57:57.815Z,,
30+ Best Selenium Tutorials: Learn Selenium With Real Examples,Selenium,https://www.softwaretestinghelp.com/selenium-tutorial-1/,Testing & Automation,Test Automation,2022-05-03T15:13:35.553Z,,
Automated Selenium Testing On A Grid of 3000+ Browsers & Mobile Devices | BrowserStack,Browser testing,https://www.browserstack.com/automate,Testing & Automation,Test Automation,2022-05-03T13:39:39.309Z,https://3fxtqy18kygf3on3bu39kh93-wpengine.netdna-ssl.com/wp-content/uploads/2019/12/automate@2x.png,
Data-warehouse of Software Testing |Professionalqa.com,Software Quality,https://professionalqa.com/,Tools,"Tools, QA",2023-02-27T15:26:48.550Z,,
Manuals - IdeaClouds,creativity,https://www.ideaclouds.net/manuals/,Tools,Creativity,2023-02-18T09:57:02.643Z,,
Assumption Busting,Innovation and Creativity,http://creatingminds.org/tools/assumption_busting.htm,Tools,"Tools, References",2023-02-18T08:01:51.930Z,,
The Outlier Model,Outliers,"https://cran.r-project.org/web/packages/molic/vignettes/outlier_intro.html#:~:text=An%20outlier%20can%20be%20regarded,generated%20by%20a%20different%20mechanism.",Tools,Tools,2022-12-31T18:11:56.954Z,,
SCAMPER Definition,SCAMPER,https://www.isixsigma.com/dictionary/scamper/,Tools,Tools,2022-11-28T13:29:57.778Z,https://www.isixsigma.com/wp-content/uploads/2018/11/SCAMPER-400x340.png,
Scamper: How to Use the Best Ideation Methods | IxDF,Tools,https://www.interaction-design.org/literature/article/learn-how-to-use-the-best-ideation-methods-scamper,Tools,Tools,2022-11-20T17:02:44.517Z,https://public-images.interaction-design.org/literature/articles/heros/5839bdafabb56.jpg,
Brainstorming: 24 Techniques for Effective Brainstorming [+ How-to],Brainstorming,https://gustdebacker.com/brainstorming/,Tools,Tools,2022-11-18T02:20:38.570Z,https://gustdebacker.com/wp-content/uploads/2022/04/Brainstorming.png,
"Ansoff Matrix - Overview, Strategies and Practical Examples",Ansoff matrix,https://corporatefinanceinstitute.com/resources/management/ansoff-matrix/,Tools,Tools,2022-11-12T15:46:19.099Z,https://cdn.corporatefinanceinstitute.com/assets/Ansoff-Matrix-Social.png,
"CreatingMinds - tools, techniques, methods, quotes and quotations on all matters creative",Innovation,http://creatingminds.org/,Tools,Tools,2022-11-10T19:29:07.370Z,,
Edward de Bono Biography (Six Thinking Hats) - Toolshero,Tools,https://www.toolshero.com/toolsheroes/edward-de-bono/,Tools,"Tools, PM Tool",2022-11-09T16:16:04.279Z,https://www.toolshero.com/wp-content/uploads/2022/01/edward-de-bono-toolshero.jpg,
Morphological Analysis - Mycoted,Tools,https://www.mycoted.com/Morphological_Analysis,Tools,"Tools, PM Tool",2022-11-09T15:41:48.445Z,,
Thinking Methods: Morphological Analysis,Morphological analysis,https://www.ideaconnection.com/thinking-methods/morphological-analysis-00026.html,Tools,"PM Tool, Tools",2022-11-09T15:35:10.618Z,,
What is morphological analysis? - Definition from WhatIs.com,Tools,https://www.techtarget.com/whatis/definition/morphological-analysis,Tools,"Tools, PM Tool",2022-11-09T15:22:30.793Z,https://cdn.ttgtmedia.com/ITKE/images/logos/TTlogo-379x201.png,
Quick Start Guide - Midjourney Documentation,AI,https://midjourney.gitbook.io/docs/,Trends,"AI, Trends",2023-01-07T14:38:26.341Z,https://app.gitbook.com/share/space/thumbnail/6Bl9seaj2HHrtdPiMKPI.png?color=&logo=https%3A%2F%2F366511654-files.gitbook.io%2F~%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F6Bl9seaj2HHrtdPiMKPI%252Ficon%252FZsAR24JQyZWqom2XGgji%252Funknown-7.png%3Falt%3Dmedia%26token%3Ddef5d2e9-0c43-46cc-b5cb-bf2cb626f3d9&theme=,
AI Trends For 2023: Industry Experts (And ChatGPT AI) Make Their Predictions,Trends AI,https://www.forbes.com/sites/ganeskesari/2022/12/22/ai-trends-for-2023-industry-experts-and-chatgpt-ai-make-their-predictions/,Trends,"Trends, AI",2023-01-07T13:45:28.239Z,"https://imageio.forbes.com/specials-images/imageserve/63a39d438cc45940bdc9d546/0x0.jpg?format=jpg&crop=1755,987,x0,y31,safe&width=1200",
"Trend Analysis: Simple Definition, Examples - Statistics How To",Trend Analysis,https://www.statisticshowto.com/trend-analysis/,Trends,Trends,2022-12-20T18:13:41.429Z,https://www.statisticshowto.com/wp-content/uploads/2018/06/minimum-description-length.png,
How to do trend analysis,Trend analysis,https://www.elearnmarkets.com/blog/how-to-do-trend-analysis/,Trends,Trends,2022-12-20T17:43:04.435Z,,
Top Strategic Technology Trends for 2022 | Gartner,Gartner,https://www.gartner.com/en/information-technology/insights/top-technology-trends,Trends,Trends,2022-07-14T06:43:12.199Z,https://emtemp.gcom.cloud/ngw/globalassets/en/publications/images/covers/2022-top-technology-trends-tile.png,
8 Emerging Web Development Trends in 2022 and Beyond,"Like humans, technology also continues to evolve as we find new innovations and doing things faster they did before. Here we are presenting the 8 web development trends that are in use today.",https://www.atatus.com/blog/8-emerging-web-development-trends-in-2021-and-beyond/,Trends,Trends,2022-07-14T06:36:16.802Z,https://www.atatus.com/blog/content/images/2021/03/web-development.jpeg,
Technology in 2025: Prepare for the fourth industrial revolution | Pluralsight,Trends,https://www.pluralsight.com/blog/career/tech-in-2025,Trends,Trends,2022-07-14T06:05:44.061Z,https://www.pluralsight.com/content/pluralsight/en/blog/career/tec/tech-in-2025/jcr:content/image-res.transform/share-image/image.img.083c0a25-29fd-4c02-9e6c-66b102e748c1.jpg,
Developing on OpenShift | Red Hat Developer,OpenShift,https://developers.redhat.com/learn/openshift/develop-on-openshift,Tutorials,"Kubernetes, Devops",2022-09-21T14:09:02.698Z,https://developers.redhat.com/sites/default/files/styles/share/public/share-images/2022-09/Developing%20on%20OpenShift.png?itok=nOsk6wKi,
10 Best Websites to Learn Coding For Beginners - Hongkiat,Free Tutorials,https://www.hongkiat.com/blog/sites-to-learn-coding-online/,Tutorials,"Training Resources, Resources, Programming",2022-08-22T08:04:13.363Z,https://assets.hongkiat.com/uploads/sites-to-learn-coding-online/udacity.jpg?newedit,
Application exercises: R programming practice | Data Analysis and Visualisation with R,R,https://michaelgastner.com/DAVisR2021/application-exercises-r-programming-practice.html,Tutorials,Tutorial,2022-08-15T06:06:55.629Z,,
Technology and Computing Tutorials,Techopedia,https://www.techopedia.com/tutorials,Tutorials,Glossary,2022-07-28T07:33:20.603Z,,
Introduction to Machine Learning: Supervised Learning | Coursera,Training,https://www.coursera.org/learn/introduction-to-machine-learning-supervised-learning,Tutorials,"Resources, Training Resources, Tutorial",2022-06-09T10:13:25.051Z,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~introduction-to-machine-learning-supervised-learning/XDP~COURSE!~introduction-to-machine-learning-supervised-learning.jpeg,
Pandas Tutorials -Learn Data Analysis with Python – thisPointer,Tutorial,https://thispointer.com/data-analysis-in-python-using-pandas/,Tutorials,"Programming, Training Resources",2022-04-15T15:13:19.790Z,,
Katacoda - Interactive Learning Platform for Software Engineers,Learn,https://www.katacoda.com/,Tutorials,"Concepts, Resources, Training Resources, Tutorial",2022-03-02T07:27:02.289Z,https://www.katacoda.com/images/twitter-card.png,
What Is Nodejs?,Tutorials,https://www.knowledgehut.com/tutorials/node-js/node-js-introduction,Tutorials,"Programming, Concepts, Resources, Training Resources, Tutorial",2022-03-02T05:54:34.658Z,https://www.knowledgehut.com/assets/images/share-image/tutorials-default-og.png,
Blocking and Non-Blocking in Node.js - Asynchronous Operations and Callbacks,After Academy,https://afteracademy.com/blog/blocking-and-non-blocking-in-node-js-asynchronous-operations-and-callbacks,Tutorials,"Programming, Resources, Training Resources, Tutorial",2022-03-01T10:04:16.126Z,https://s3.ap-south-1.amazonaws.com/afteracademy-server-uploads/blocking-and-non-blocking-in-node-js-asynchronous-operations-and-callbacks-cover.jpg,
