title,Description,URL,Category,tags
Cycle Time Definition,,https://www.isixsigma.com/dictionary/cycle-time/,Quality,
7 QC Tools | 7 Quality Tools | Process Improvement Tools,7 Quality,https://techqualitypedia.com/7-qc-tools/,Quality,Quality
2 Introduction | R for Data Science,R,https://r4ds.had.co.nz/explore-intro.html,R,"R, Big Data"
Getting staRted in R: First Steps | Kaggle,R,https://www.kaggle.com/code/rtatman/getting-started-in-r-first-steps,R,R
List of free R books (help me to complete it) | Data Science and Machine Learning | Kaggle,R,https://www.kaggle.com/general/274029,R,R
Posit Cloud,R,https://posit.cloud/content/5189619,R,"R, Data science, Statistics, References, R Studio"
R Tutorial For Beginners,R,https://www.statmethods.net/r-tutorial/index.html,R,"Statistics, Data science, References"
R Built-in Data Sets - Easy Guides - Wiki - STHDA,R,http://www.sthda.com/english/wiki/r-built-in-data-sets,R,"R, R Studio"
Efficient R programming,R,https://csgillespie.github.io/efficientR/,R,R
Cookbook for R,R,http://www.cookbook-r.com/,R,R
Binomial Distribution | R Tutorial,R Tutorial,http://www.r-tutor.com/elementary-statistics/probability-distributions/binomial-distribution,R,R
The Mode in R - dummies,R,https://www.dummies.com/article/technology/programming-web-design/r/the-mode-in-r-241721/,R,R
Grouped and Stacked barplot | the R Graph Gallery,R graphs,https://r-graph-gallery.com/stacked-barplot.html,R,"Business Tools and techniques, Statistics, R"
R Built-in Data Sets - Easy Guides - Wiki - STHDA,R,http://www.sthda.com/english/wiki/r-built-in-data-sets,R,R
R Advanced Archives - R-Lang,R,https://r-lang.com/category/r-advanced/,R,R
Tidyverse,Tidyverse,https://www.tidyverse.org/,R,R
Chapter 5 The diamonds dataset | R for Graduate Students,R,https://bookdown.org/yih_huynh/Guide-to-R-Book/diamonds.html,R,R
"R Vector: Create, Modify and Access Vector Elements",R,https://www.datamentor.io/r-programming/vector/,R,R
An R Introduction to Statistics | R Tutorial,R,https://www.r-tutor.com/,R,R
dimnames | R Tutorial,R Tutorial,http://www.r-tutor.com/category/r-functions/dimnames,R,R
RStudio | Open source & professional software for data science teams - RStudio,R,https://www.rstudio.com/blog/,R,R
R Views,R,https://rviews.rstudio.com/,R,R
The Comprehensive R Archive Network,R,https://cran.r-project.org/,R,R
Chapter 1 Getting Started with Data in R | Statistical Inference via Data Science,R,https://moderndive.com/1-getting-started.html#programming-concepts,R,R
"R Programming/Sample Session - Wikibooks, open books for an open world",R programming,https://en.wikibooks.org/wiki/R_Programming/Sample_Session,R,R
R: What is R?,R programming,https://www.r-project.org/about.html,R,R
"R Programming List - Exercises, Practice, Solution - w3resource",R,https://www.w3resource.com/r-programming-exercises/list/index.php#EDITOR,R,R
RStudio Cloud,RStudio,https://rstudio.cloud/project/4019223,R,"R, R Studio"
A beginners guide to super() and super(props),"Super, Context, props",https://www.turing.com/kb/beginners-guide-to-super-and-super-props-in-react,React,"React, libraries, Javascript Framework"
First React,Training,https://scrimba.com/learn/learnreact/first-react-coc0845dcb1a26cb0769a2fea,React,React
React Labs: What We've Been Working On – June 2022 – React Blog,Blog,https://reactjs.org/blog/2022/06/15/react-labs-what-we-have-been-working-on-june-2022.html,React,"Framework, React, Blog"
The Anatomy of a Tablist Component in Vanilla JavaScript Versus React | CSS-Tricks - CSS-Tricks,Css tricks,https://css-tricks.com/the-anatomy-of-a-tablist-component-in-vanilla-javascript-versus-react/,React,"Javascript, Framework, Front end, Javascript Framework, Programming, React, libraries"
React to Python: Resource Links,React to Python,https://pyreact.com/resources,React,"References, Developer, Framework, Front end"
30 Days Coding | Explore coding interests in 30 days,React,https://www.30dayscoding.com/react,React,"Front end, Javascript Framework, Framework, libraries, Programming, React"
Five Practical Examples to Learn React,Tutplus,https://code.tutsplus.com/courses/five-practical-examples-to-learn-react,React,"Developer, Front end, Javascript Framework"
React Redux | React Redux,Redux React,https://react-redux.js.org/,React,"Javascript, Developer, libraries, Javascript Framework, Programming"
React Redux Tutorial for Beginners: The Complete Guide (2020),Redux,https://www.valentinog.com/blog/redux/#react-redux-tutorial-a-minimal-react-development-environment,React,React
An Introduction to Redux's Core Concepts | DigitalOcean,Redux,https://www.digitalocean.com/community/tutorials/redux-redux-intro,React,"libraries, Developer, Framework, Programming, React"
Three Principles | Redux,Redux,https://redux.js.org/understanding/thinking-in-redux/three-principles,React,"libraries, Developer, Javascript Framework, Programming, React"
React examples - CodeSandbox,React,https://codesandbox.io/examples/package/react,React,"Front end, Programming"
Form - React.js Examples,React,https://reactjsexample.com/tag/form/,React,React
How To Code in React.js | DigitalOcean,React,https://www.digitalocean.com/community/tutorial_series/how-to-code-in-react-js,React,Javascript Framework
"jagadeshsubash/react-quickly: Source code for React Quickly [Manning, 2017]: Painless Web Apps with React, JSX, Redux, and GraphQL 📕",Code,https://github.com/jagadeshsubash/react-quickly,React,Javascript Framework
How to update the state based on the previous state,React Update state,https://www.codinghub.net/article/how-to-update-the-state-based-on-the-previous-state,React,"react, Javascript Framework, Front end, Framework"
React beginner handbook,,https://www.freecodecamp.org/news/react-beginner-handbook/,React,"libraries, Framework, Front end, Javascript Framework"
Style · React Native,React Native,https://reactnative.dev/docs/style,React,"react, Javascript Framework"
Learn React 18 for free | codedamn,Free,https://codedamn.com/learn/reactjs,React,Javascript Framework
React for Beginners – A React.js Handbook for Front End Developers,React,https://www.freecodecamp.org/news/react-beginner-handbook/amp/,React,"react, Front end, Javascript Framework"
React for Designers,React,https://reactfordesigners.com/,React,"Framework, Front end, Programming"
"GitHub - Saas-Starter-Kit/SAAS-Starter-Kit-Pro: 🚀A boilerplate for building Software-as-Service (SAAS) apps with Reactjs, and Nodejs",React,https://github.com/Saas-Starter-Kit/SAAS-Starter-Kit-Pro,React,react
Virtual DOM and Internals – React,Virtual DOM,https://reactjs.org/docs/faq-internals.html,React,react
Getting Started with React and TypeScript - This Dot Labs,React,https://www.thisdot.co/blog/getting-started-with-react-and-typescript,React,"React, Developer, Javascript Framework"
React Cosmos,React,https://reactcosmos.org/,React,"React, Javascript Framework"
Learn ReactJS – Complete Roadmap,Roadmap,https://www.freecodecamp.org/news/react-fundamentals-for-beginners/amp/,Roadmap,Roadmap
Developer Roadmaps,Roadmaps,https://roadmap.sh/roadmaps,Roadmap,Roadmap
Software Design and Architecture Roadmap,Roadmap,https://roadmap.sh/software-design-architecture,Roadmap,"Architecture, Roadmap"
Ultimate Road Map to Study JavaScript : Basics to Advanced - DEV Community,Roadmap,https://dev.to/zinox9/road-map-to-study-javascript-4o3c,Roadmap,Roadmap
Front-End Developer RoadMap for 2022,Roadmap,https://www.decipherzone.com/blog-detail/front-end-developer-roadmap-2021,Roadmap,Roadmap
AI Expert Roadmap,Roadmap,https://i.am.ai/roadmap/#note,Roadmap,Roadmap
Roadmap for learning HTML and CSS | by ZeoLearn | Medium,HTML CSS,https://medium.com/@zeolearn/roadmap-for-learning-html-and-css-ce6be69095b1,Roadmap,"Programming, Roadmap"
"The 2022 Web Developer Roadmap. Learn to become a Frontend, Backend… | by Trey Huffine | Level Up Coding",Roadmap,https://levelup.gitconnected.com/the-2020-web-developer-roadmap-76503ddfb327,Roadmap,Roadmap
The Complete Roadmap for Becoming a Backend Developer: Step-By-Step Instructions - DEV Community,Roadmap,https://dev.to/creativetim_official/the-complete-roadmap-for-becoming-a-backend-developer-step-by-step-instructions-d4j,Roadmap,Roadmap
Learning JavaScript Road-Map. Prerequisites | by Vlad Ungureanu | CodeX | Medium,Roadmap,https://medium.com/codex/learning-javascript-road-map-1d97d20aef5d,Roadmap,"Roadmap, Programming, Cheat Sheets"
DevOps Roadmap: Learn to become a DevOps Engineer or SRE,Roadmap,https://roadmap.sh/devops,Roadmap,Devops
Backend Developer Roadmap: Learn to become a modern backend developer,Roadmap,https://roadmap.sh/backend,Roadmap,BackEnd
Frontend Developer Roadmap: Learn to become a modern frontend developer,Roadmap,https://roadmap.sh/frontend,Roadmap,Front end
Introduction - Rust By Example,Rust,https://doc.rust-lang.org/rust-by-example/,Rust,Rust
Rust Foundation - Rust Foundation,Rust,https://foundation.rust-lang.org/,Rust,Rust
Online Courses (MOOCs) from The Scala Center | Scala Documentation,Scala,https://docs.scala-lang.org/online-courses.html,Scala,Scala
Introduction | Scala 3 — Book | Scala Documentation,Scala,https://docs.scala-lang.org/scala3/book/introduction.html,Scala,Scala
sbt - The interactive build tool,"The interactive build tool

Define your tasks in Scala.",https://www.scala-sbt.org/index.html,Scala,"Scale, SBT"
sbt - The interactive build tool,Scala,https://www.scala-sbt.org/,Scala,scala
"One Hot Encoding in Scikit-Learn | Machine Learning, Deep Learning, and Computer Vision",Machine Learning,http://www.ritchieng.com/machinelearning-one-hot-encoding/,Scikit Learn,Documentation
SciPy documentation — SciPy v1.8.0 Manual,Scipy,https://docs.scipy.org/doc/scipy/index.html,Scipy,"python, Programming, Python packages, libraries"
GitLab Security Dashboards and Security Center | GitLab,GitSecLabs,https://docs.gitlab.com/ee/user/application_security/security_dashboard/,Security,"DevSecOps, SASD"
Static Application Security Testing (SAST) - SecIQ Technologies,SAST,https://www.seciq.in/static-application-security-testing/,Security,"Security, SAST"
What is Security Information and Event Management (SIEM)? | IBM,SEIM,https://www.ibm.com/in-en/topics/siem,Security,SEIM
What is the Internet of Things (IoT)? | Cloudflare,Ddos,https://www.cloudflare.com/learning/ddos/glossary/internet-of-things-iot/,Security,"Ddos, IOT"
What is SASE? | Secure access service edge | Cloudflare,SASE,https://www.cloudflare.com/learning/access-management/what-is-sase/,Security,Cloud
What is a CISO? Responsibilities and requirements for this vital role | CSO Online,Security,https://www.csoonline.com/article/3332026/what-is-a-ciso-responsibilities-and-requirements-for-this-vital-leadership-role.html,Security,Security
The Ultimate Guide to Proxy vs. VPN: Which One Is Better?,VPN,https://research.aimultiple.com/proxy-vs-vpn/,Security,Security
Singularity XDR Pricing & Reviews -(October 2022) | Techjockey.com,Security,https://www.techjockey.com/detail/singularity-xdr,Security,Security
How-tos | Curity,Security,https://curity.io/resources/how-tos/,Security,Security
What is application delivery controller (ADC)? - Definition from Wh...,This definition explains how an application delivery controller works and how it manages client connections between the web and applications.,https://www.techtarget.com/searchnetworking/definition/Application-delivery-controller,Security,Security
The Difference Between Proxy and Reverse Proxy,Proxy vs Reverse proxy,"https://www.strongdm.com/blog/difference-between-proxy-and-reverse-proxy#:~:text=For%20instance%2C%20a%20business%20may,%2C%20users%2C%20and%20application%20servers.",Security,"Security, Architecture"
F5 | Multi-Cloud Security and Application Delivery,Security,https://www.f5.com/,Security,Security
Web Automation With Selenium And Python - Yasoob Khalid,Selenium,https://yasoob.me/posts/web-automation-with-selenium/,Selenium,"Software Testing, Functional Testing"
Secure Your Apps and APIs | Curity,Security,https://curity.io/product/,Server,server
Everything about Load Balancer with Cheat Sheet | by Love Sharma | Dev Genius,Load balancing,https://blog.devgenius.io/everything-about-load-balancer-with-cheat-sheet-64b351f0f7b3,Server,server
Atomikos - FREE DOWNLOAD | Facebook,"JEE without application server? Fire the appserver, keep the transactions!",https://fb.watch/aNZbKOHvuR/,Server,Application server
TheServerSide.com: your Java Community discussing server side development,"Java developers discussing Java J2EE, java software, Java programming and other trends in server side development",https://www.theserverside.com/,Server,"Developer, Application server, Blog, Concepts, Programming, Resources, Training Resources, Tutorial"
Serverless Architectures,Serverless,https://martinfowler.com/articles/serverless.html,Serverless,"server, Serverless, FaaS, Event"
iSixSigma: Six Sigma Resources for Six Sigma Quality,Six Sigma,https://www.isixsigma.com/,Six Sigma,Six Sigma
"Lean Manufacturing and Six Sigma Definitions – Glossary terms, history, people and definitions about Lean and Six Sigma","Lean Manufacturing and Six Sigma Definitions – Glossary terms, history, people and definitions about Lean and Six Sigma",https://www.leansixsigmadefinition.com/,Six Sigma,"Quality, Lean"
Amazon SQS short and long polling - Amazon Simple Queue Service,AWS,https://docs.aws.amazon.com/AWSSimpleQueueService/latest/SQSDeveloperGuide/sqs-short-and-long-polling.html,Software Architecture,Architecture
Concepts – Handbook of Software Architecture,Architecture,https://handbookofsoftwarearchitecture.com/concepts/,Software Architecture,Architecture
What is Three-Tier Architecture - India | IBM,Architectural patterns,https://www.ibm.com/in-en/cloud/learn/three-tier-architecture,Software Architecture,Architecture
Event Driven Architecture,EDA,https://solace.com/resources/white-papers-web/wp-download-architects-guide-implementing-event-driven-architecture,Software Architecture,"Architecture, Event Driven Architecture"
Blackboard Pattern : A Way to Brainstorm In Software,Architecture pattern,https://develpreneur.com/blackboard-pattern-a-way-to-brainstorm-in-software/,Software Architecture,Architecture
Decorator,Design Patterns,https://refactoring.guru/design-patterns/decorator,Software Architecture,"Architecture, Design Patterns"
Google - Google Tech Stack,Stackshare,https://stackshare.io/google/google,Software Developers,Developer
11 Essential Skills Software Developers should Learn in 2022,"List of essentials skills, tools, technologies, and programming languages every programmer and software developer should learn in 2022, with links to resources to learn those skills.",https://dev.to/javinpaul/11-essential-skills-software-developers-should-learn-in-2020-1bio?s=09,Software Developers,Skills
Spring Tutorial for Beginners | Spring framework tutorial,Spring framework,https://java2blog.com/introduction-to-spring-framework/,"Spring, Spring Boot","Spring Boot, Spring"
Spring Boot Annotations Everyone Should Know [2022] | upGrad blog,Spring boot,https://www.upgrad.com/blog/spring-boot-annotations/,"Spring, Spring Boot","Java, Spring, Spring Boot"
Spring Initializr | Java Development Journal,Spring,https://www.javadevjournal.com/spring-boot/spring-initializr/,"Spring, Spring Boot",Java
Dashboard coding nomads,Coding Nomads,https://platform.codingnomads.co/learn/my/,"Spring, Spring Boot",Java
Understanding the core of Spring framework,Spring,https://www.codejava.net/frameworks/spring/understanding-the-core-of-spring-framework,"Spring, Spring Boot","Spring, Spring Boot"
About Baeldung | Baeldung,Java Ecosystem,https://www.baeldung.com/about,"Spring, Spring Boot","Spring, Spring Boot"
SQL online courses | LearnSQL.com,SQL,https://learnsql.com/,SQL,SQL
MySQL :: MySQL 8.0 Reference Manual :: 13.2.13 UPDATE Statement,MySQL,https://dev.mysql.com/doc/refman/8.0/en/update.html,SQL,"MySQL, Database"
Tutorials - Statology,Statistics,https://www.statology.org/tutorials/,Statistics,"References, Statistics"
Statalogy,Statistics,https://www.statology.org/create-column-based-on-condition-pandas/,Statistics,"Machine Learning, Deep Learning, Statistics"
5 Real Heat Map Examples From Leading Industries [2022] | VWO,Heatmaps,https://vwo.com/blog/heatmap-examples/,Statistics,"Machine Learning, Statistics, Heat Map"
Easing Functions Cheat Sheet,Easing fn,https://easings.net/,Statistics,Statistics
Correlation,Corelation,"https://www.kellogg.northwestern.edu/faculty/weber/emp/_session_3/correlation.htm#:~:text=The%20correlation%20of%20X%20and,between%20%2B1%20and%20%2D1.",Statistics,Statistics
The t-Test | Introduction to Statistics | JMP,"A t-test is a tool for evaluating the means of one or two populations using hypothesis testing. Learn about types of t-tests, t-test assumptions and how to perform a t-test.",https://www.jmp.com/en_in/statistics-knowledge-portal/t-test.html,Statistics,Statistics
ANOVA Articles - Statistics By Jim,Analysis of variance (ANOVA) is a statistical hypothesis test that assesses the differences between group means and determines whether they are different.,https://statisticsbyjim.com/anova/,Statistics,ANOVA
T-Test Definition,"A t-test is a type of inferential statistic used to determine if there is a significant difference between the means of two groups, which may be related in certain features.",https://www.investopedia.com/terms/t/t-test.asp,Statistics,"Statistics, Hypothesis Testing, ANOVA"
Null Hypothesis Definition: Testing and Examples,A null hypothesis is a type of statistical hypothesis that proposes that no statistical significance exists in a set of given observations.,https://www.investopedia.com/terms/n/null_hypothesis.asp,Statistics,"Hypothesis Testing, Statistics"
Analysis of Variance (ANOVA) - StatsDirect,ANOVA,https://www.statsdirect.com/help/Default.htm#analysis_of_variance/anova.htm?TocPath=Analysis%2520of%2520variance%257C_____0,Statistics,ANOVA
Hypothesis Testing - Statistics How To,"What is a Hypothesis Testing? Explained in simple terms with step by step examples. Hundreds of articles, videos and definitions. Statistics made easy!",https://www.statisticshowto.com/probability-and-statistics/hypothesis-testing/,Statistics,Hypothesis Testing
Occam's razor - Wikipedia,Occam Razor - Statistics concept,https://en.wikipedia.org/wiki/Occam%27s_razor,Statistics,"Statistics, Occam"
Stable Diffusion Online,Stable Diffusion,https://stablediffusionweb.com/,Strategy,AI
Business Strategy Tools and Techniques from MindTools.com,Understand what strategy actually is and learn about more than 75 core strategy tools used by business leaders.,https://www.mindtools.com/pages/main/newMN_STR.htm,Strategy,Business Tools and techniques
"McKinsey 7S Model - Overview, Structure and Application, Example",The McKinsey 7S Model refers to a tool that analyzes a company’s “organizational design.” The goal of the model is to depict how effectiveness can be,https://corporatefinanceinstitute.com/resources/knowledge/strategy/mckinsey-7s-model/,Strategy,"Strategy, 7s"
Blog Signup Thank You | Veracode,Security,https://info.veracode.com/blog-sign-up-successful.html?aliId=eyJpIjoiak5IWTBDXC82Q1ZGRkZwMW8iLCJ0IjoiMm1wVjdsaDFRVWdVZm5ONURyVmxYQT09In0%253D,Technology Portal,"Blog, References"
Techopedia: Educating IT Professionals To Make Smarter Decisions,Techopedia,https://www.techopedia.com/,Technology Portal,AI
"App Dev & Testing, DevOps, Enterprise IT, and Security: Experts share practical knowledge | TechBeacon",Technology,https://techbeacon.com/home,Technology Portal,
Top 10 performance engineering techniques that work,Techbeacon,https://content.microfocus.com/performance-engineering-tb/performance-engineering-techniques,Technology Portal,Technology
What the evolution of API management means for DevOps | TechBeacon,Tech Beacon,https://techbeacon.com/app-dev-testing/what-evolution-api-management-means-devops,Technology Portal,"Blog, DevSecOps, Devops"
What does the future of the internet look like? | TechGig,Technology,https://content.techgig.com/technology/what-does-the-future-of-the-internet-look-like/articleshow/93654566.cms,Technology Portal,"Training Resources, Resources"
informationweek.com Alternatives & Competitors - Sites Like informationweek.com | Similarweb,Similar Websites,https://www.similarweb.com/website/informationweek.com/competitors/,Technology Portal,"Resources, References"
"InfoQ: Software Development News, Trends & Best Practices",Software Development,https://www.infoq.com/,Technology Portal,Resources
"JournalDev - Java, Java EE, Android, Python, Web Development Tutorials",Tutorial,https://www.journaldev.com/,Technology Portal,References
TechGig: Largest Tech Community | Tech News & Hackathons,Tech News,https://www.techgig.com/,Technology Portal,"References, Resources, Training Resources"
TechTarget - Global Network of Information Technology Websites and Contributors,"News, blogs",https://www.techtarget.com/network,Technology Portal,"References, Resources, ServerSide, Training Resources"
The Essentials of GitOps - DZone Refcardz,Dzone,https://dzone.com/refcardz/the-essentials-of-gitops#section-1,Testing & Automation,"YAML, Tutorial, IT"
5 BDD Testing Frameworks to Consider | Perfecto by Perforce,Behavior driven development,https://www.perfecto.io/blog/bdd-testing-frameworks,Testing & Automation,Test Automation
30+ Best Selenium Tutorials: Learn Selenium With Real Examples,Selenium,https://www.softwaretestinghelp.com/selenium-tutorial-1/,Testing & Automation,Test Automation
Automated Selenium Testing On A Grid of 3000+ Browsers & Mobile Devices | BrowserStack,Browser testing,https://www.browserstack.com/automate,Testing & Automation,Test Automation
Data-warehouse of Software Testing |Professionalqa.com,Software Quality,https://professionalqa.com/,Tools,"Tools, QA"
Manuals - IdeaClouds,creativity,https://www.ideaclouds.net/manuals/,Tools,Creativity
Assumption Busting,Innovation and Creativity,http://creatingminds.org/tools/assumption_busting.htm,Tools,"Tools, References"
The Outlier Model,Outliers,"https://cran.r-project.org/web/packages/molic/vignettes/outlier_intro.html#:~:text=An%20outlier%20can%20be%20regarded,generated%20by%20a%20different%20mechanism.",Tools,Tools
SCAMPER Definition,SCAMPER,https://www.isixsigma.com/dictionary/scamper/,Tools,Tools
Scamper: How to Use the Best Ideation Methods | IxDF,Tools,https://www.interaction-design.org/literature/article/learn-how-to-use-the-best-ideation-methods-scamper,Tools,Tools
Brainstorming: 24 Techniques for Effective Brainstorming [+ How-to],Brainstorming,https://gustdebacker.com/brainstorming/,Tools,Tools
"Ansoff Matrix - Overview, Strategies and Practical Examples",Ansoff matrix,https://corporatefinanceinstitute.com/resources/management/ansoff-matrix/,Tools,Tools
"CreatingMinds - tools, techniques, methods, quotes and quotations on all matters creative",Innovation,http://creatingminds.org/,Tools,Tools
Edward de Bono Biography (Six Thinking Hats) - Toolshero,Tools,https://www.toolshero.com/toolsheroes/edward-de-bono/,Tools,"Tools, PM Tool"
Morphological Analysis - Mycoted,Tools,https://www.mycoted.com/Morphological_Analysis,Tools,"Tools, PM Tool"
Thinking Methods: Morphological Analysis,Morphological analysis,https://www.ideaconnection.com/thinking-methods/morphological-analysis-00026.html,Tools,"PM Tool, Tools"
What is morphological analysis? - Definition from WhatIs.com,Tools,https://www.techtarget.com/whatis/definition/morphological-analysis,Tools,"Tools, PM Tool"
Quick Start Guide - Midjourney Documentation,AI,https://midjourney.gitbook.io/docs/,Trends,"AI, Trends"
AI Trends For 2023: Industry Experts (And ChatGPT AI) Make Their Predictions,Trends AI,https://www.forbes.com/sites/ganeskesari/2022/12/22/ai-trends-for-2023-industry-experts-and-chatgpt-ai-make-their-predictions/,Trends,"Trends, AI"
"Trend Analysis: Simple Definition, Examples - Statistics How To",Trend Analysis,https://www.statisticshowto.com/trend-analysis/,Trends,Trends
How to do trend analysis,Trend analysis,https://www.elearnmarkets.com/blog/how-to-do-trend-analysis/,Trends,Trends
Top Strategic Technology Trends for 2022 | Gartner,Gartner,https://www.gartner.com/en/information-technology/insights/top-technology-trends,Trends,Trends
8 Emerging Web Development Trends in 2022 and Beyond,"Like humans, technology also continues to evolve as we find new innovations and doing things faster they did before. Here we are presenting the 8 web development trends that are in use today.",https://www.atatus.com/blog/8-emerging-web-development-trends-in-2021-and-beyond/,Trends,Trends
Technology in 2025: Prepare for the fourth industrial revolution | Pluralsight,Trends,https://www.pluralsight.com/blog/career/tech-in-2025,Trends,Trends
Developing on OpenShift | Red Hat Developer,OpenShift,https://developers.redhat.com/learn/openshift/develop-on-openshift,Tutorials,"Kubernetes, Devops"
10 Best Websites to Learn Coding For Beginners - Hongkiat,Free Tutorials,https://www.hongkiat.com/blog/sites-to-learn-coding-online/,Tutorials,"Training Resources, Resources, Programming"
Application exercises: R programming practice | Data Analysis and Visualisation with R,R,https://michaelgastner.com/DAVisR2021/application-exercises-r-programming-practice.html,Tutorials,Tutorial
Technology and Computing Tutorials,Techopedia,https://www.techopedia.com/tutorials,Tutorials,Glossary
Introduction to Machine Learning: Supervised Learning | Coursera,Training,https://www.coursera.org/learn/introduction-to-machine-learning-supervised-learning,Tutorials,"Resources, Training Resources, Tutorial"
Pandas Tutorials -Learn Data Analysis with Python – thisPointer,Tutorial,https://thispointer.com/data-analysis-in-python-using-pandas/,Tutorials,"Programming, Training Resources"
Katacoda - Interactive Learning Platform for Software Engineers,Learn,https://www.katacoda.com/,Tutorials,"Concepts, Resources, Training Resources, Tutorial"
What Is Nodejs?,Tutorials,https://www.knowledgehut.com/tutorials/node-js/node-js-introduction,Tutorials,"Programming, Concepts, Resources, Training Resources, Tutorial"
Blocking and Non-Blocking in Node.js - Asynchronous Operations and Callbacks,After Academy,https://afteracademy.com/blog/blocking-and-non-blocking-in-node-js-asynchronous-operations-and-callbacks,Tutorials,"Programming, Resources, Training Resources, Tutorial"
Tutorials | DigitalOcean,"Technical tutorials, Q&A, events — This is an inclusive place where developers can find or lend support and discover new ways to contribute to the community.",https://www.digitalocean.com/community/tutorials,Tutorials,Resources
"HTML List – How to Use Bullet Points, Ordered, and Unordered Lists","Listing items on a web page is a common task you'll have to do as a web developer. You may have to list shopping cart items, the order of students based on their grades, dogs with the loudest bark – and so on. So you need to know the different",https://www.freecodecamp.org/news/html-list-how-to-use-bullet-points-ordered-and-unordered-lists/,Tutorials,"Training Resources, Tutorial"
Articles,"Articles on ASP.NET MVC, C#, JavaScript, jQuery, LINQ, AngularJS etc.",https://www.tutorialsteacher.com/articles,Tutorials,Training Resources
Free Online Courses to Power Your Future | SkillUp by Simplilearn,Simplilearn SkillUp is the go-to place for✔️free online courses on today's top skills from global experts. Choose your skill and start your free learning now!,https://www.simplilearn.com/skillup-free-online-courses,Tutorials,"Concepts, Programming, Training Resources, Tutorial, Analytics"
https://likegeeks.com/3d-plotting-in-python/,,https://likegeeks.com/3d-plotting-in-python/,Tutorials,Training Resources
Computer Programming Tutorial Library - Studytonight,"Simple Tutorial for Computer Programming Languages and Subjects like Core Java, C++, DBMS, Servlet, Maven, C Language, Operating System, Github, Ruby, Jenkins, Computer Networks, SQL, Python, Network Programming, Game Development with Unity Engine, Java 10, Java 11, Spring Boot, Spring, Matplotlib, Tkinter, Numpy, etc.",https://www.studytonight.com/library/,Tutorials,"Tutorial, Concepts, Documentation, Programming, Training Resources"
TypeScript: JavaScript With Syntax For Types.,Typescript,https://www.typescriptlang.org/,Typescript,Typescript
10 Best TypeScript Courses to Take in 2023 — Class Central,Typescript,"https://www.classcentral.com/report/best-typescript-courses/#:~:text=Learn%20TypeScript%20by%20Codecademy%20is,familiar%20with%20how%20TypeScript%20works.",Typescript,Typescript
TypeScript: Handbook - The TypeScript Handbook,TypeScript,https://www.typescriptlang.org/docs/handbook/intro.html,Typescript,Typescript
Automattic Design Inclusive Design Checklist – Automattic Design,Design Checklist,https://automattic.design/inclusive/,UI,"Front end, HTML"
Figma Course - learnux.io,UI UX Design,https://learnux.io/course/figma/working-with-images,UI,"Front end, UI UX Design"
Design Thinking Tools Archive - Designorate,Design,https://www.designorate.com/category/design-thinking/,UI,UI UX Design
Elements of Design | Smiley Cat,UI,https://www.smileycat.com/category/elements-of-design/,UI,UI UX Design
Usability Tip: Interfaces Need Rhythm - | UX Magazine,Magazine,"https://uxmag.com/articles/usability-tip-interfaces-need-rhythm#:~:text=Rhythm%20helps%20users%20move%20forward%20and%20make%20progress.,pages%20to%20present%20seamless%20experiences.",UI,"CSS, Programming"
Usability glossary | Usability Body of Knowledge,Usability BOK,https://www.usabilitybok.org/glossary,UI,"UI, Front end"
Postel’s Law | Laws of UX,UX Laws,https://lawsofux.com/postels-law/,UI,"UI UX Design, User centered design, References"
10 Usability Examples to Improve Your Website | ClickUp,Usability,https://clickup.com/blog/usability-testing-examples/,UI,UX
User Testing: The Ultimate How-To Guide,UX,https://careerfoundry.com/en/blog/ux-design/user-testing-design-thinking/,UI,"User centered design, UX"
User Centered Design Principles & Methods | Adobe XD Ideas,User centered Design,https://xd.adobe.com/ideas/principles/human-computer-interaction/user-centered-design/,UI,User centered design
Home — UIE,UI,https://www.uie.com/,UI,"UI UX Design, Concepts"
Design patterns,Design,https://ui-patterns.com/patterns,UI,"UI UX Design, Front end"
14 UX Deliverables: What will I be making as a UX designer? | Interaction Design Foundation (IxDF),UX/UI,https://www.interaction-design.org/literature/article/7-ux-deliverables-what-will-i-be-making-as-a-ux-designer,UI,UI UX Design
Combining Wireframes & Sitemaps for Creating Effective User Flows | Adobe XD Ideas,UX/UI,https://xd.adobe.com/ideas/process/wireframing/wireframe-map-tips-for-clean-user-flow/,UI,UI UX Design
Getting started | Angular Material,Angular,https://material.angular.io/,UI,"References, Front end"
A post shared by Alex Benton | UX Designer (@alexbenton.ux),Ux,https://www.instagram.com/reel/Cf3_KsmjoN2/?igshid=MDJmNzVkMjY=,UI,"Front end, HTML"
HTML elements reference - HTML: HyperText Markup Language | MDN,HTML,https://developer.mozilla.org/en-US/docs/Web/HTML/Element,UI,HTML
Performance & Organization - Learn to Code Advanced HTML & CSS,Advanced HTML,https://learn.shayhowe.com/advanced-html-css/performance-organization/,UI,HTML
Recently viewed – Figma,Figma,https://www.figma.com/files/recent?fuid=1128168392745244928,UI,HTML
🔑 GitHub Login Problem,Glich,https://glitch.com/signin/github?code=ad7f4069de24cf12868e,UI,HTML
Jank Free: Let's Make the Web Silky Smooth!,Jankfree,http://jankfree.org/,UI,"HTML, CSS, Javascript"
Color theme | Adobe Color,"Cranberry Splash, Byzantium, Tealish, Xanthous, Quince Jelly are represented by this color theme",https://color.adobe.com/color-palette-generator-color-theme-9258820/,UI,"HTML, CSS"
